Name,Image,Thumbnail
Venusaur from EX Crystal Guardians (#28),http://pokebeach.com/scans/ex-crystal-guardians/28-venusaur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/28-venusaur.jpg,
Charmeleon from EX Crystal Guardians (#29),http://pokebeach.com/scans/ex-crystal-guardians/29-charmeleon.jpg,http://pokebeach.com/scans/ex-crystal-guardians/29-charmeleon.jpg,
Charmeleon from EX Crystal Guardians (#30),http://pokebeach.com/scans/ex-crystal-guardians/30-charmeleon-d.jpg,http://pokebeach.com/scans/ex-crystal-guardians/30-charmeleon-d.jpg,
Combusken from EX Crystal Guardians (#31),http://pokebeach.com/scans/ex-crystal-guardians/31-combusken.jpg,http://pokebeach.com/scans/ex-crystal-guardians/31-combusken.jpg,
Grovyle from EX Crystal Guardians (#32),http://pokebeach.com/scans/ex-crystal-guardians/32-grovyle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/32-grovyle.jpg,
Gulpin from EX Crystal Guardians (#33),http://pokebeach.com/scans/ex-crystal-guardians/33-gulpin.jpg,http://pokebeach.com/scans/ex-crystal-guardians/33-gulpin.jpg,
Ivysaur from EX Crystal Guardians (#34),http://pokebeach.com/scans/ex-crystal-guardians/34-ivysaur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/34-ivysaur.jpg,
Ivysaur from EX Crystal Guardians (#35),http://pokebeach.com/scans/ex-crystal-guardians/35-ivysaur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/35-ivysaur.jpg,
Lairon from EX Crystal Guardians (#36),http://pokebeach.com/scans/ex-crystal-guardians/36-lairon.jpg,http://pokebeach.com/scans/ex-crystal-guardians/36-lairon.jpg,
Lombre from EX Crystal Guardians (#37),http://pokebeach.com/scans/ex-crystal-guardians/37-lombre.jpg,http://pokebeach.com/scans/ex-crystal-guardians/37-lombre.jpg,
Marshtomp from EX Crystal Guardians (#38),http://pokebeach.com/scans/ex-crystal-guardians/38-marshtomp.jpg,http://pokebeach.com/scans/ex-crystal-guardians/38-marshtomp.jpg,
Nuzleaf from EX Crystal Guardians (#39),http://pokebeach.com/scans/ex-crystal-guardians/39-nuzleaf.jpg,http://pokebeach.com/scans/ex-crystal-guardians/39-nuzleaf.jpg,
Shuppet from EX Crystal Guardians (#40),http://pokebeach.com/scans/ex-crystal-guardians/40-shuppet.jpg,http://pokebeach.com/scans/ex-crystal-guardians/40-shuppet.jpg,
Skitty from EX Crystal Guardians (#41),http://pokebeach.com/scans/ex-crystal-guardians/41-skitty.jpg,http://pokebeach.com/scans/ex-crystal-guardians/41-skitty.jpg,
Wartortle from EX Crystal Guardians (#42),http://pokebeach.com/scans/ex-crystal-guardians/42-wartortle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/42-wartortle.jpg,
Wartortle from EX Crystal Guardians (#43),http://pokebeach.com/scans/ex-crystal-guardians/43-wartortle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/43-wartortle.jpg,
Aron from EX Crystal Guardians (#44),http://pokebeach.com/scans/ex-crystal-guardians/44-aron.jpg,http://pokebeach.com/scans/ex-crystal-guardians/44-aron.jpg,
Bulbasaur from EX Crystal Guardians (#45),http://pokebeach.com/scans/ex-crystal-guardians/45-bulbasaur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/45-bulbasaur.jpg,
Bulbasaur from EX Crystal Guardians (#46),http://pokebeach.com/scans/ex-crystal-guardians/46-bulbasaur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/46-bulbasaur.jpg,
Cacnea from EX Crystal Guardians (#47),http://pokebeach.com/scans/ex-crystal-guardians/47-cacnea.jpg,http://pokebeach.com/scans/ex-crystal-guardians/47-cacnea.jpg,
Charmander from EX Crystal Guardians (#48),http://pokebeach.com/scans/ex-crystal-guardians/48-charmander.jpg,http://pokebeach.com/scans/ex-crystal-guardians/48-charmander.jpg,
Charmander from EX Crystal Guardians (#49),http://pokebeach.com/scans/ex-crystal-guardians/49-charmander-d.jpg,http://pokebeach.com/scans/ex-crystal-guardians/49-charmander-d.jpg,
Diglett from EX Crystal Guardians (#50),http://pokebeach.com/scans/ex-crystal-guardians/50-diglett.jpg,http://pokebeach.com/scans/ex-crystal-guardians/50-diglett.jpg,
Duskull from EX Crystal Guardians (#51),http://pokebeach.com/scans/ex-crystal-guardians/51-duskull.jpg,http://pokebeach.com/scans/ex-crystal-guardians/51-duskull.jpg,
Electrike from EX Crystal Guardians (#52),http://pokebeach.com/scans/ex-crystal-guardians/52-electrike.jpg,http://pokebeach.com/scans/ex-crystal-guardians/52-electrike.jpg,
Jigglypuff from EX Crystal Guardians (#53),http://pokebeach.com/scans/ex-crystal-guardians/53-jigglypuff.jpg,http://pokebeach.com/scans/ex-crystal-guardians/53-jigglypuff.jpg,
Krabby from EX Crystal Guardians (#54),http://pokebeach.com/scans/ex-crystal-guardians/54-krabby.jpg,http://pokebeach.com/scans/ex-crystal-guardians/54-krabby.jpg,
Lotad from EX Crystal Guardians (#55),http://pokebeach.com/scans/ex-crystal-guardians/55-lotad.jpg,http://pokebeach.com/scans/ex-crystal-guardians/55-lotad.jpg,
Meditite from EX Crystal Guardians (#56),http://pokebeach.com/scans/ex-crystal-guardians/56-meditite.jpg,http://pokebeach.com/scans/ex-crystal-guardians/56-meditite.jpg,
Mudkip from EX Crystal Guardians (#57),http://pokebeach.com/scans/ex-crystal-guardians/57-mudkip.jpg,http://pokebeach.com/scans/ex-crystal-guardians/57-mudkip.jpg,
Mudkip from EX Crystal Guardians (#58),http://pokebeach.com/scans/ex-crystal-guardians/58-mudkip.jpg,http://pokebeach.com/scans/ex-crystal-guardians/58-mudkip.jpg,
Numel from EX Crystal Guardians (#59),http://pokebeach.com/scans/ex-crystal-guardians/59-numel.jpg,http://pokebeach.com/scans/ex-crystal-guardians/59-numel.jpg,
Seedot from EX Crystal Guardians (#60),http://pokebeach.com/scans/ex-crystal-guardians/60-seedot.jpg,http://pokebeach.com/scans/ex-crystal-guardians/60-seedot.jpg,
Spearow from EX Crystal Guardians (#61),http://pokebeach.com/scans/ex-crystal-guardians/61-spearow.jpg,http://pokebeach.com/scans/ex-crystal-guardians/61-spearow.jpg,
Spoink from EX Crystal Guardians (#62),http://pokebeach.com/scans/ex-crystal-guardians/62-spoink.jpg,http://pokebeach.com/scans/ex-crystal-guardians/62-spoink.jpg,
Squirtle from EX Crystal Guardians (#63),http://pokebeach.com/scans/ex-crystal-guardians/63-squirtle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/63-squirtle.jpg,
Squirtle from EX Crystal Guardians (#64),http://pokebeach.com/scans/ex-crystal-guardians/64-squirtle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/64-squirtle.jpg,
Torchic from EX Crystal Guardians (#65),http://pokebeach.com/scans/ex-crystal-guardians/65-torchic.jpg,http://pokebeach.com/scans/ex-crystal-guardians/65-torchic.jpg,
Torchic from EX Crystal Guardians (#66),http://pokebeach.com/scans/ex-crystal-guardians/66-torchic.jpg,http://pokebeach.com/scans/ex-crystal-guardians/66-torchic.jpg,
Treecko from EX Crystal Guardians (#67),http://pokebeach.com/scans/ex-crystal-guardians/67-treecko.jpg,http://pokebeach.com/scans/ex-crystal-guardians/67-treecko.jpg,
Treecko from EX Crystal Guardians (#68),http://pokebeach.com/scans/ex-crystal-guardians/68-treecko-d.jpg,http://pokebeach.com/scans/ex-crystal-guardians/68-treecko-d.jpg,
Whismur from EX Crystal Guardians (#69),http://pokebeach.com/scans/ex-crystal-guardians/69-whismur.jpg,http://pokebeach.com/scans/ex-crystal-guardians/69-whismur.jpg,
Wingull from EX Crystal Guardians (#70),http://pokebeach.com/scans/ex-crystal-guardians/70-wingull.jpg,http://pokebeach.com/scans/ex-crystal-guardians/70-wingull.jpg,
Bill's Maintenance from EX Crystal Guardians (#71),http://pokebeach.com/scans/ex-crystal-guardians/71-bill's-maintenance.jpg,http://pokebeach.com/scans/ex-crystal-guardians/71-bill's-maintenance.jpg,
Castaway from EX Crystal Guardians (#72),http://pokebeach.com/scans/ex-crystal-guardians/72-castaway.jpg,http://pokebeach.com/scans/ex-crystal-guardians/72-castaway.jpg,
Celio's Network from EX Crystal Guardians (#73),http://pokebeach.com/scans/ex-crystal-guardians/73-celio's-network.jpg,http://pokebeach.com/scans/ex-crystal-guardians/73-celio's-network.jpg,
Cessation Crystal from EX Crystal Guardians (#74),http://pokebeach.com/scans/ex-crystal-guardians/74-cessation-crystal.jpg,http://pokebeach.com/scans/ex-crystal-guardians/74-cessation-crystal.jpg,
Crystal Beach from EX Crystal Guardians (#75),http://pokebeach.com/scans/ex-crystal-guardians/75-crystal-beach.jpg,http://pokebeach.com/scans/ex-crystal-guardians/75-crystal-beach.jpg,
Crystal Shard from EX Crystal Guardians (#76),http://pokebeach.com/scans/ex-crystal-guardians/76-crystal-shard.jpg,http://pokebeach.com/scans/ex-crystal-guardians/76-crystal-shard.jpg,
Double Full Heal from EX Crystal Guardians (#77),http://pokebeach.com/scans/ex-crystal-guardians/77-double-full-heal.jpg,http://pokebeach.com/scans/ex-crystal-guardians/77-double-full-heal.jpg,
Dual Ball from EX Crystal Guardians (#78),http://pokebeach.com/scans/ex-crystal-guardians/78-dual-ball.jpg,http://pokebeach.com/scans/ex-crystal-guardians/78-dual-ball.jpg,
Holon Circle from EX Crystal Guardians (#79),http://pokebeach.com/scans/ex-crystal-guardians/79-holon-circle.jpg,http://pokebeach.com/scans/ex-crystal-guardians/79-holon-circle.jpg,
Memory Berry from EX Crystal Guardians (#80),http://pokebeach.com/scans/ex-crystal-guardians/80-memory-berry.jpg,http://pokebeach.com/scans/ex-crystal-guardians/80-memory-berry.jpg,
Mysterious Shard from EX Crystal Guardians (#81),http://pokebeach.com/scans/ex-crystal-guardians/81-mysterious-shard.jpg,http://pokebeach.com/scans/ex-crystal-guardians/81-mysterious-shard.jpg,
Poke Ball from EX Crystal Guardians (#82),http://pokebeach.com/scans/ex-crystal-guardians/82-poke-ball.jpg,http://pokebeach.com/scans/ex-crystal-guardians/82-poke-ball.jpg,
PokeNav from EX Crystal Guardians (#83),http://pokebeach.com/scans/ex-crystal-guardians/83-pokenav.jpg,http://pokebeach.com/scans/ex-crystal-guardians/83-pokenav.jpg,
Warp Point from EX Crystal Guardians (#84),http://pokebeach.com/scans/ex-crystal-guardians/84-warp-point.jpg,http://pokebeach.com/scans/ex-crystal-guardians/84-warp-point.jpg,
Windstorm from EX Crystal Guardians (#85),http://pokebeach.com/scans/ex-crystal-guardians/85-windstorm.jpg,http://pokebeach.com/scans/ex-crystal-guardians/85-windstorm.jpg,
Energy Search from EX Crystal Guardians (#86),http://pokebeach.com/scans/ex-crystal-guardians/86-energy-search.jpg,http://pokebeach.com/scans/ex-crystal-guardians/86-energy-search.jpg,
Potion from EX Crystal Guardians (#87),http://pokebeach.com/scans/ex-crystal-guardians/87-potion.jpg,http://pokebeach.com/scans/ex-crystal-guardians/87-potion.jpg,
Double Rainbow Energy from EX Crystal Guardians (#88),http://pokebeach.com/scans/ex-crystal-guardians/88-double-rainbow-energy.jpg,http://pokebeach.com/scans/ex-crystal-guardians/88-double-rainbow-energy.jpg,
Aggron ex from EX Crystal Guardians (#89),http://pokebeach.com/scans/ex-crystal-guardians/89-aggron-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/89-aggron-ex.jpg,
Blaziken ex from EX Crystal Guardians (#90),http://pokebeach.com/scans/ex-crystal-guardians/90-blaziken-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/90-blaziken-ex.jpg,
Delcatty ex from EX Crystal Guardians (#91),http://pokebeach.com/scans/ex-crystal-guardians/91-delcatty-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/91-delcatty-ex.jpg,
Exploud ex from EX Crystal Guardians (#92),http://pokebeach.com/scans/ex-crystal-guardians/92-exploud-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/92-exploud-ex.jpg,
Groudon ex from EX Crystal Guardians (#93),http://pokebeach.com/scans/ex-crystal-guardians/93-groudon-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/93-groudon-ex.jpg,
Jirachi ex from EX Crystal Guardians (#94),http://pokebeach.com/scans/ex-crystal-guardians/94-jirachi-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/94-jirachi-ex.jpg,
Kyogre ex from EX Crystal Guardians (#95),http://pokebeach.com/scans/ex-crystal-guardians/95-kyogre-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/95-kyogre-ex.jpg,
Sceptile ex from EX Crystal Guardians (#96),http://pokebeach.com/scans/ex-crystal-guardians/96-sceptile-ex-d.jpg,http://pokebeach.com/scans/ex-crystal-guardians/96-sceptile-ex-d.jpg,
Shiftry ex from EX Crystal Guardians (#97),http://pokebeach.com/scans/ex-crystal-guardians/97-shiftry-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/97-shiftry-ex.jpg,
Swampert ex from EX Crystal Guardians (#98),http://pokebeach.com/scans/ex-crystal-guardians/98-swampert-ex.jpg,http://pokebeach.com/scans/ex-crystal-guardians/98-swampert-ex.jpg,
Alakazam * from EX Crystal Guardians (#99),http://pokebeach.com/scans/ex-crystal-guardians/99-alakazam-star.jpg,http://pokebeach.com/scans/ex-crystal-guardians/99-alakazam-star.jpg,
Celebi * from EX Crystal Guardians (#100),http://pokebeach.com/scans/ex-crystal-guardians/100-celebi-star.jpg,http://pokebeach.com/scans/ex-crystal-guardians/100-celebi-star.jpg,
Armaldo from EX Holon Phantoms (#1),http://pokebeach.com/scans/ex-holon-phantoms/1-armaldo-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/1-armaldo-d.jpg,
Cradily from EX Holon Phantoms (#2),http://pokebeach.com/scans/ex-holon-phantoms/2-cradily-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/2-cradily-d.jpg,
Cradily from EX Holon Phantoms (#2),http://pokebeach.com/scans/ex-holon-phantoms/2-cradily-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/2-cradily-d.jpg,
Deoxys (Attack) from EX Holon Phantoms (#3),http://pokebeach.com/scans/ex-holon-phantoms/3-deoxys-d-attack.jpg,http://pokebeach.com/scans/ex-holon-phantoms/3-deoxys-d-attack.jpg,
Deoxys (Defense) from EX Holon Phantoms (#4),http://pokebeach.com/scans/ex-holon-phantoms/4-deoxys-d-defense.jpg,http://pokebeach.com/scans/ex-holon-phantoms/4-deoxys-d-defense.jpg,
Deoxys (Normal) from EX Holon Phantoms (#5),http://pokebeach.com/scans/ex-holon-phantoms/5-deoxys-d-normal.jpg,http://pokebeach.com/scans/ex-holon-phantoms/5-deoxys-d-normal.jpg,
Deoxys (Speed) from EX Holon Phantoms (#6),http://pokebeach.com/scans/ex-holon-phantoms/6-deoxys-d-speed.jpg,http://pokebeach.com/scans/ex-holon-phantoms/6-deoxys-d-speed.jpg,
Flygon from EX Holon Phantoms (#7),http://pokebeach.com/scans/ex-holon-phantoms/7-flygon-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/7-flygon-d.jpg,
Gyarados from EX Holon Phantoms (#8),http://pokebeach.com/scans/ex-holon-phantoms/8-gyarados-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/8-gyarados-d.jpg,
Kabutops from EX Holon Phantoms (#9),http://pokebeach.com/scans/ex-holon-phantoms/9-kabutops-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/9-kabutops-d.jpg,
Kingdra from EX Holon Phantoms (#10),http://pokebeach.com/scans/ex-holon-phantoms/10-kingdra-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/10-kingdra-d.jpg,
Latias ,NULL,NULL,
Latios from EX Holon Phantoms (#12),http://pokebeach.com/scans/ex-holon-phantoms/12-latios-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/12-latios-d.jpg,
Omastar from EX Holon Phantoms (#13),http://pokebeach.com/scans/ex-holon-phantoms/13-omastar-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/13-omastar-d.jpg,
Pidgeot from EX Holon Phantoms (#14),http://pokebeach.com/scans/ex-holon-phantoms/14-pidgeot-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/14-pidgeot-d.jpg,
Raichu from EX Holon Phantoms (#15),http://pokebeach.com/scans/ex-holon-phantoms/15-raichu-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/15-raichu-d.jpg,
Rayquaza from EX Holon Phantoms (#16),http://pokebeach.com/scans/ex-holon-phantoms/16-rayquaza-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/16-rayquaza-d.jpg,
Vileplume from EX Holon Phantoms (#17),http://pokebeach.com/scans/ex-holon-phantoms/17-vileplume-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/17-vileplume-d.jpg,
Absol from EX Holon Phantoms (#18),http://pokebeach.com/scans/ex-holon-phantoms/18-absol.jpg,http://pokebeach.com/scans/ex-holon-phantoms/18-absol.jpg,
Bellossom from EX Holon Phantoms (#19),http://pokebeach.com/scans/ex-holon-phantoms/19-bellossom-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/19-bellossom-d.jpg,
Blaziken from EX Holon Phantoms (#20),http://pokebeach.com/scans/ex-holon-phantoms/20-blaziken.jpg,http://pokebeach.com/scans/ex-holon-phantoms/20-blaziken.jpg,
Latias ,NULL,NULL,
Latios from EX Holon Phantoms (#22),http://pokebeach.com/scans/ex-holon-phantoms/22-latios-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/22-latios-d.jpg,
Mawile from EX Holon Phantoms (#23),http://pokebeach.com/scans/ex-holon-phantoms/23-mawile.jpg,http://pokebeach.com/scans/ex-holon-phantoms/23-mawile.jpg,
Mewtwo from EX Holon Phantoms (#24),http://pokebeach.com/scans/ex-holon-phantoms/24-mewtwo-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/24-mewtwo-d.jpg,
Nosepass from EX Holon Phantoms (#25),http://pokebeach.com/scans/ex-holon-phantoms/25-nosepass.jpg,http://pokebeach.com/scans/ex-holon-phantoms/25-nosepass.jpg,
Rayquaza from EX Holon Phantoms (#26),http://pokebeach.com/scans/ex-holon-phantoms/26-rayquaza-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/26-rayquaza-d.jpg,
Regice from EX Holon Phantoms (#27),http://pokebeach.com/scans/ex-holon-phantoms/27-regice.jpg,http://pokebeach.com/scans/ex-holon-phantoms/27-regice.jpg,
Regirock from EX Holon Phantoms (#28),http://pokebeach.com/scans/ex-holon-phantoms/28-regirock.jpg,http://pokebeach.com/scans/ex-holon-phantoms/28-regirock.jpg,
Registeel from EX Holon Phantoms (#29),http://pokebeach.com/scans/ex-holon-phantoms/29-registeel.jpg,http://pokebeach.com/scans/ex-holon-phantoms/29-registeel.jpg,
Relicanth from EX Holon Phantoms (#30),http://pokebeach.com/scans/ex-holon-phantoms/30-relicanth.jpg,http://pokebeach.com/scans/ex-holon-phantoms/30-relicanth.jpg,
Sableye from EX Holon Phantoms (#31),http://pokebeach.com/scans/ex-holon-phantoms/31-sableye.jpg,http://pokebeach.com/scans/ex-holon-phantoms/31-sableye.jpg,
Seviper from EX Holon Phantoms (#32),http://pokebeach.com/scans/ex-holon-phantoms/32-seviper.jpg,http://pokebeach.com/scans/ex-holon-phantoms/32-seviper.jpg,
Torkoal from EX Holon Phantoms (#33),http://pokebeach.com/scans/ex-holon-phantoms/33-torkoal.jpg,http://pokebeach.com/scans/ex-holon-phantoms/33-torkoal.jpg,
Zangoose from EX Holon Phantoms (#34),http://pokebeach.com/scans/ex-holon-phantoms/34-zangoose.jpg,http://pokebeach.com/scans/ex-holon-phantoms/34-zangoose.jpg,
Aerodactyl from EX Holon Phantoms (#35),http://pokebeach.com/scans/ex-holon-phantoms/35-aerodactyl-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/35-aerodactyl-d.jpg,
Camerupt from EX Holon Phantoms (#36),http://pokebeach.com/scans/ex-holon-phantoms/36-camerupt.jpg,http://pokebeach.com/scans/ex-holon-phantoms/36-camerupt.jpg,
Chimecho from EX Holon Phantoms (#37),http://pokebeach.com/scans/ex-holon-phantoms/37-chimecho-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/37-chimecho-d.jpg,
Claydol from EX Holon Phantoms (#38),http://pokebeach.com/scans/ex-holon-phantoms/38-claydol.jpg,http://pokebeach.com/scans/ex-holon-phantoms/38-claydol.jpg,
Combusken from EX Holon Phantoms (#39),http://pokebeach.com/scans/ex-holon-phantoms/39-combusken.jpg,http://pokebeach.com/scans/ex-holon-phantoms/39-combusken.jpg,
Donphan from EX Holon Phantoms (#40),http://pokebeach.com/scans/ex-holon-phantoms/40-donphan.jpg,http://pokebeach.com/scans/ex-holon-phantoms/40-donphan.jpg,
Exeggutor from EX Holon Phantoms (#41),http://pokebeach.com/scans/ex-holon-phantoms/41-exeggutor-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/41-exeggutor-d.jpg,
Gloom from EX Holon Phantoms (#42),http://pokebeach.com/scans/ex-holon-phantoms/42-gloom-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/42-gloom-d.jpg,
Golduck from EX Holon Phantoms (#43),http://pokebeach.com/scans/ex-holon-phantoms/43-golduck-d.jpg,http://pokebeach.com/scans/ex-holon-phantoms/43-golduck-d.jpg,
Holon's Castform from EX Holon Phantoms (#44),http://pokebeach.com/scans/ex-holon-phantoms/44-holon's-castform.jpg,http://pokebeach.com/scans/ex-holon-phantoms/44-holon's-castform.jpg,
Lairon from EX Holon Phantoms (#45),http://pokebeach.com/scans/ex-holon-phantoms/45-lairon.jpg,http://pokebeach.com/scans/ex-holon-phantoms/45-lairon.jpg,
Manectric from EX Holon Phantoms (#46),http://pokebeach.com/scans/ex-holon-phantoms/46-manectric.jpg,http://pokebeach.com/scans/ex-holon-phantoms/46-manectric.jpg,
Masquerain from EX Holon Phantoms (#47),http://pokebeach.com/scans/ex-holon-phantoms/47-masquerain.jpg,http://pokebeach.com/scans/ex-holon-phantoms/47-masquerain.jpg,
